"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"WSR_M_A_S2W[18]",0.985600826548512,0.00525271619240374,0.97367501473584,0.982437830241331,0.98603683144648,0.989280325023836,0.994719503440607,1.0604721380014,65
"WSR_M_A_S2W[21]",0.992356578679305,0.00392124280936886,0.983369075748581,0.990125999341191,0.993025948289005,0.995163315382049,0.998095331791519,1.17866799564061,27
"WSR_M_A_S2W[23]",0.992673583390063,0.00567055848410676,0.979824203230782,0.989107861389476,0.993408024551936,0.997067010730326,0.999999995973853,1.50864875836383,13
"WSR_M_A_S2W[26]",0.99007128131516,0.00401168048380462,0.98012370986465,0.987857498997097,0.990683168409448,0.993048055502657,0.995850793749775,1.17956745470596,27
"WSR_M_A_S2W[27]",0.9990311730256,0.00203559678277578,0.992706453236646,0.999112996265812,0.999957664383329,0.999999532927034,0.99999999998943,1.05663168293003,170
"WSR_M_A_S2W[28]",0.996531884950807,0.00532707634955752,0.981472421653125,0.994766747434668,0.999438773891372,0.999995994424174,0.999999999954685,1.162487974124,38
"WSR_M_A_W2S[6]",0.988374487854758,0.0106272775877713,0.962051016605557,0.982997014029148,0.990708105198034,0.996806937685107,0.9999995883828,1.14803198232168,32
"WSR_M_A_W2S[12]",0.992525884805107,0.00662216993991224,0.974361530810532,0.989647953179516,0.993980505168739,0.997080994096478,0.999999723437549,1.2739020246914,20
"WSR_M_A_W2S[13]",0.995275565066815,0.00885347010328072,0.968183415764801,0.994061543202236,0.999757167048436,0.999999143061586,0.999999999988478,1.10881443589416,70
"WSR_M_A_W2S[14]",0.997683514570829,0.00371889875415663,0.98692530441245,0.996760482135231,0.999568578677087,0.999996894477856,0.999999999976747,1.37871553215169,19
"WSR_M_A_W2S[15]",0.976994935471851,0.0132320044519768,0.944354441672179,0.970518625938826,0.979475789777914,0.986453466454915,0.995082341727729,1.08573421230866,51
"WSR_M_A_W2S[17]",0.993316543491628,0.00479572176470367,0.980858210067338,0.991223996058524,0.994470417858645,0.996713987096535,0.99907804045289,1.36736824596696,17
"WSR_M_A_W2S[18]",0.991571956845714,0.00491401891734293,0.979110495914926,0.989045762674734,0.992579801669915,0.995136694201063,0.998124204245477,1.18571901971723,28
"WSR_M_A_W2S[21]",0.995527203422229,0.00321847922194122,0.987285526826517,0.994235646756173,0.996344109912594,0.997750175665452,0.999255306730546,1.33554023287042,18
"WSR_M_A_W2S[23]",0.995436549071212,0.00460153796679884,0.9834255684116,0.993497541918027,0.996689328774514,0.998869914353356,0.999999998122208,1.56933953366105,12
"WSR_M_A_W2S[26]",0.994186538425951,0.00365252696068915,0.984427786718702,0.99258473648996,0.995127716370895,0.996760153618268,0.998573237925162,1.30937108019181,19
"WSR_M_A_W2S[27]",0.999398175405716,0.00141666164158851,0.995082819351029,0.999534798608409,0.999978579271043,0.999999761893325,0.999999999994522,1.12872196663565,83
"WSR_M_A_W2S[28]",0.997706360033613,0.00406539190910753,0.985545332805857,0.997128704833408,0.999734546723158,0.999998134280594,0.999999999977799,1.29144907276192,27
"WSR_M_J_S2W[6]",0.952290812297093,0.0341719141534779,0.880591347379324,0.928906957832961,0.956907306983166,0.979028179185102,0.999996871250083,1.26531955450802,19
"WSR_M_J_S2W[12]",0.968786749031142,0.0190458440301947,0.929482988238074,0.956897601168221,0.969331719743536,0.981063253439275,0.999998759713738,1.23484652960646,21
"WSR_M_J_S2W[13]",0.98379576993767,0.0264882287373076,0.903268927363867,0.977243593509399,0.998564821281859,0.999995186097767,0.999999999928853,1.15612887394229,44
"WSR_M_J_S2W[14]",0.992215387172553,0.0100322731423021,0.966598611980729,0.986270982087517,0.997505946801429,0.999981450016786,0.999999999848735,1.09810320426705,47
"WSR_M_J_S2W[15]",0.891915151800744,0.0625211770108311,0.753000743383876,0.851486204447565,0.903513119572926,0.939774273189439,0.982995923016147,1.48673836527192,13
"WSR_M_J_S2W[17]",0.972638908097819,0.0102792421153032,0.950510921183761,0.966139511474562,0.97350375686004,0.979784442631875,0.99064339097071,1.08958778395112,45
"WSR_M_J_S2W[18]",0.962375890098945,0.0153862439432964,0.927474963905927,0.953388190378047,0.964424290609996,0.97334098037771,0.987310284774325,1.11540670004605,37
"WSR_M_J_S2W[21]",0.980948927495664,0.00790402741883902,0.963580789237874,0.976261830054694,0.981634378214979,0.986488627797823,0.994049439751955,1.03007531528276,150
